"model","initial_nBites","initial_Emax","nBites","Emax","nSim","initial_theta","theta","initial_r","r","min_n2ll","u95CI_theta","u95CI_theta_n2ll","u95CI_theta_chisq","u95CI_theta_chisq.p","l95CI_theta","l95CI_theta_n2ll","l95CI_theta_chisq","l95CI_theta_chisq.p","u95CI_r","u95CI_r_n2ll","u95CI_r_chisq","u95CI_r_chisq.p","l95CI_r","l95CI_r_n2ll","l95CI_r_chisq","l95CI_r_chisq.p","r_CIfit","theta_CIfit"
"FPM_Time",30,600,32,600,199,30,29.9156668215465,0.17,0.171717716183475,78.4506470536243,30.5386627210528,82.2976905553767,3.84704350175237,0.0498337604807703,29.4573421261771,82.2976905553767,3.84704350175237,0.0498337604807703,0.170360907821184,82.2918551780804,3.84120812445614,0.0500074762172456,0.166716191059468,82.2918551780804,3.84120812445614,0.0500074762172456,"Y","Y"
"FPM_Time",30,600,30,600,200,30,29.6992526039823,0.17,0.17375887138184,75.3157874331461,29.9497359667413,79.1706490783883,3.85486164524215,0.0496020176180877,29.4504941833969,79.1706490783883,3.85486164524215,0.0496020176180877,0.172913130440885,79.1563429416725,3.84055550852641,0.0500269439501031,0.17232209322326,79.1563429416725,3.84055550852641,0.0500269439501031,"N","N"
"FPM_Time",30,600,25,600,201,30,29.823446891792,0.17,0.172823028851784,61.2895676597528,30.4188829160026,65.1379371554141,3.84836949566134,0.0497943753955038,29.3716469333152,65.1379371554141,3.84836949566134,0.0497943753955038,0.16962943040007,65.1300533721459,3.84048571239308,0.0500290264640804,0.167501324210613,65.1300533721459,3.84048571239308,0.0500290264640804,"N","Y"
"FPM_Time",30,600,29,600,202,30,29.6268614737542,0.17,0.173247927234108,71.0958991127716,30.5438737133691,75.0002397286544,3.90434061588277,0.0481615234844653,29.5076425233691,75.0002397286544,3.90434061588277,0.0481615234844653,0.167122989337085,74.9356852698676,3.839786157096,0.0500499042238944,0.166091053840398,74.9356852698676,3.839786157096,0.0500499042238944,"N","Y"
"FPM_Time",30,600,26,600,203,30,29.8572042043247,0.17,0.172650160255543,63.741150704838,30.1288693655673,67.5931025876715,3.8519518828335,0.0496881345573499,29.4049190802889,67.5931025876715,3.8519518828335,0.0496881345573499,0.175617228782054,67.5808564289307,3.8397057240927,0.0500523052831007,0.175617102576166,67.5808564289307,3.8397057240927,0.0500523052831007,"N","Y"
"FPM_Time",30,600,37,600,204,30,29.9117344922812,0.17,0.171742912870434,90.7085615708323,30.5327959872291,94.5546694211723,3.84610785034005,0.0498615712956639,29.4629010778516,94.5546694211723,3.84610785034005,0.0498615712956639,0.170357139633554,94.5487126438197,3.84015107298742,0.0500390124048883,0.167415733019,94.5487126438197,3.84015107298742,0.0500390124048883,"Y","Y"
"FPM_Time",30,600,28,600,205,30,29.9022587679208,0.17,0.171804675767293,68.644315755614,30.5469928610422,72.4921527165904,3.84783696097642,0.049810188954079,29.4492407609943,72.4921527165904,3.84783696097642,0.049810188954079,0.171462729330734,72.4878288723419,3.84351311672792,0.0499387816310076,0.168448289452893,72.4878288723419,3.84351311672792,0.0499387816310076,"Y","Y"
"FPM_Time",30,600,26,600,206,30,29.6232548617805,0.17,0.174726869366248,75.8782152486343,29.8719686319166,79.7346210785809,3.85640582994661,0.0495563801842239,29.3761949948314,79.7346210785809,3.85640582994661,0.0495563801842239,0.174405690036361,79.7186450081326,3.84042975949828,0.0500306960021623,0.173126859081957,79.7186450081326,3.84042975949828,0.0500306960021623,"N","N"
"FPM_Time",30,600,34,600,207,30,29.89455071772,0.17,0.171848736184731,83.3538121907399,30.3811900471774,87.1715816092784,3.81776941853849,0.0507117064513833,29.6169962822267,87.1715816092784,3.81776941853849,0.0507117064513833,0.169672889221193,87.1916266130443,3.83781442230446,0.0501087988874183,0.167670062958059,87.1916266130443,3.83781442230446,0.0501087988874183,"N","Y"
"FPM_Time",30,600,38,600,208,30,29.5989265544627,0.17,0.173983740405926,93.1601428176473,30.3809520788847,97.0063543261272,3.8462115084799,0.0498584894076127,29.4038270985948,97.0063543261272,3.8462115084799,0.0498584894076127,0.174852663360732,97.0008473243566,3.84070450670929,0.0500224985833927,0.174777066976778,97.0008473243566,3.84070450670929,0.0500224985833927,"N","Y"
"FPM_Time",30,600,36,600,209,30,29.55646423385,0.17,0.17334953964369,88.2569799204685,30.5337348969668,92.1147594899096,3.85777956944113,0.049515817434433,29.4645267186761,92.1147594899096,3.85777956944113,0.049515817434433,0.167763100756348,92.0992246483619,3.84224472789336,0.0499765704729317,0.16669372529194,92.0992246483619,3.84224472789336,0.0499765704729317,"N","Y"
"FPM_Time",30,600,31,600,210,30,29.8507654172855,0.17,0.172667767659427,75.9990645578722,30.153298619765,79.8347634941607,3.83569893628847,0.0501720687663713,29.5623534179932,79.8347634941607,3.83569893628847,0.0501720687663713,0.173645009529096,79.83790375545,3.83883919757776,0.0500781802640657,0.17311990169942,79.83790375545,3.83883919757776,0.0500781802640657,"N","Y"
"FPM_Time",30,600,26,600,211,30,29.6097890263343,0.17,0.174881718099184,76.8453601061873,29.8592534965193,80.7014654764278,3.85610537024053,0.0495652566101779,29.3618550879749,80.7014654764278,3.85610537024053,0.0495652566101779,0.176256785296227,80.6857326790753,3.84037257288807,0.0500324024130211,0.173030770882675,80.6857326790753,3.84037257288807,0.0500324024130211,"N","N"
"FPM_Time",30,600,24,600,212,30,30.1223211340442,0.17,0.169790336589803,58.8379863831087,30.0330604158424,62.6696558958453,3.83166951273659,0.0502928142769322,29.6182640233807,62.6696558958453,3.83166951273659,0.0502928142769322,0.173711698485251,62.6777732670948,3.83978688398604,0.0500498825255701,0.173418623285458,62.6777732670948,3.83978688398604,0.0500498825255701,"N","Y"
"FPM_Time",30,600,34,600,213,30,30.0612566535246,0.17,0.170794231935938,83.3538135197565,30.5192540387411,87.2007406853381,3.8469271655816,0.0498372175041309,29.4473401151356,87.2007406853381,3.8469271655816,0.0498372175041309,0.172258649791408,87.1960130990976,3.84219957934104,0.0499779161309992,0.169963929803284,87.1960130990976,3.84219957934104,0.0499779161309992,"Y","Y"
"FPM_Time",30,600,31,600,214,30,29.7637189034548,0.17,0.173266122583322,75.9990641296964,30.384568964069,79.8463520419268,3.84728791223041,0.0498264984510564,29.3802566248052,79.8463520419268,3.84728791223041,0.0498264984510564,0.171461567417888,79.8410632398976,3.84199911020113,0.0499838916003886,0.170501455703342,79.8410632398976,3.84199911020113,0.0499838916003886,"N","Y"
"FPM_Time",30,600,21,600,215,30,29.5697614777763,0.17,0.173360474236519,51.4832368982008,30.5627328941777,55.3325739728955,3.84933707469474,0.0497656568148488,29.4340444444564,55.3325739728955,3.84933707469474,0.0497656568148488,0.169830413509156,55.3245469673947,3.84131006919387,0.0500044358974776,0.166943989993484,55.3245469673947,3.84131006919387,0.0500044358974776,"N","Y"
"FPM_Time",30,600,24,600,216,30,29.6432644817334,0.17,0.173198600942322,58.8379857390989,30.5528143170664,62.6631363580656,3.82515061896663,0.050488809909554,29.4476779648123,62.6631363580656,3.82515061896663,0.050488809909554,0.166592074810415,62.6792623349486,3.84127659584963,0.0500054341586619,0.166279828689375,62.6792623349486,3.84127659584963,0.0500054341586619,"N","Y"
"FPM_Time",30,600,31,600,217,30,29.664492789084,0.17,0.173098307426605,75.9990688636585,30.3751348864395,79.8355945194969,3.83652565583837,0.0501473332248902,29.6176665387062,79.8355945194969,3.83652565583837,0.0501473332248902,0.169820730119142,79.8356480026106,3.8365791389521,0.0501457334480157,0.168487454888497,79.8356480026106,3.8365791389521,0.0501457334480157,"N","Y"
"FPM_Time",30,600,26,600,218,30,29.8963234092042,0.17,0.16965507362651,63.7411563816175,30.3499502093931,67.5764433938033,3.83528701218576,0.0501843983939474,29.6205410806449,67.5764433938033,3.83528701218576,0.0501843983939474,0.172236844555254,67.5799847059524,3.83882832433487,0.0500785050351409,0.171739976724954,67.5799847059524,3.83882832433487,0.0500785050351409,"N","Y"
"FPM_Time",30,600,32,600,219,30,29.8734295850625,0.17,0.171810547610601,78.4506484752115,29.7593696899354,82.3004657355212,3.84981726030972,0.0497514109887794,29.3981410086774,82.3004657355212,3.84981726030972,0.0497514109887794,0.171749437714876,82.2913669879924,3.84071851278087,0.0500220807331525,0.170498444593557,82.2913669879924,3.84071851278087,0.0500220807331525,"N","N"
"FPM_Time",30,600,30,600,220,30,29.6125461583701,0.17,0.173303207281823,73.5474824207693,30.377698027899,77.3830852440033,3.835602823234,0.0501749453162166,29.6149893551993,77.3830852440033,3.835602823234,0.0501749453162166,0.172242075446816,77.3868869020243,3.83940448125504,0.0500612989655032,0.170546993474107,77.3868869020243,3.83940448125504,0.0500612989655032,"N","Y"
"FPM_Time",30,600,28,600,221,30,29.8845633931121,0.17,0.171823120436147,68.6443163698637,30.1220113148213,72.4955249466063,3.85120857674256,0.0497101586622599,29.4061633365193,72.4955249466063,3.85120857674256,0.0497101586622599,0.173557991117269,72.485019132081,3.8407027622173,0.0500225506279659,0.170818857914019,72.485019132081,3.8407027622173,0.0500225506279659,"N","Y"
"FPM_Time",30,600,30,600,222,30,29.527207660602,0.17,0.174093117235149,73.5474811658739,30.2860285769059,77.3820046002119,3.834523434338,0.0502072621187851,29.5699965004467,77.3820046002119,3.834523434338,0.0502072621187851,0.173438112609166,77.3864515742129,3.83897040833892,0.0500742613272336,0.172735953708429,77.3864515742129,3.83897040833892,0.0500742613272336,"N","Y"
"FPM_Time",30,600,33,600,223,30,29.5562276142436,0.17,0.173352616062826,80.9022297797407,30.5387218063982,84.766025852037,3.86379607229634,0.0493385793351279,29.4580742978421,84.766025852037,3.86379607229634,0.0493385793351279,0.167867140830499,84.7439193855727,3.84168960583202,0.0499931186119517,0.166436601692698,84.7439193855727,3.84168960583202,0.0499931186119517,"N","Y"
"FPM_Time",30,600,25,600,224,30,29.9542834096569,0.17,0.170679927799956,61.2895727442547,29.9999501032548,65.1209419085456,3.83136916429084,0.0503018267938191,29.629127222856,65.1209419085456,3.83136916429084,0.0503018267938191,0.173535594853004,65.1278914861533,3.83831874189857,0.0500937281643832,0.173191811731478,65.1278914861533,3.83831874189857,0.0500937281643832,"N","N"
"FPM_Time",30,600,31,600,225,30,29.5535018148129,0.17,0.17334111731461,75.9990673740266,30.5423745861217,79.8462384069587,3.84717103293218,0.0498299710797585,29.4536493969494,79.8462384069587,3.84717103293218,0.0498299710797585,0.16880692499634,79.8400062362551,3.84093886222857,0.0500155074216786,0.167277285404229,79.8400062362551,3.84093886222857,0.0500155074216786,"N","Y"
"FPM_Time",30,600,24,600,226,30,29.8284850312467,0.17,0.170172208063645,58.8379850571799,30.5478179360747,62.686326110235,3.84834105305509,0.0497952198614591,29.4437062274173,62.686326110235,3.84834105305509,0.0497952198614591,0.173438857807397,62.6815327572294,3.8435477000495,0.049937751720274,0.169344969220425,62.6815327572294,3.8435477000495,0.049937751720274,"Y","Y"
"FPM_Time",30,600,39,600,227,30,29.909802922042,0.17,0.171756005598189,95.6117279693571,30.5287259125955,99.4582541755897,3.84652620623264,0.0498491342769355,29.4668741439618,99.4582541755897,3.84652620623264,0.0498491342769355,0.168073377274248,99.4537537289443,3.8420257595872,0.049983097207237,0.16715046156826,99.4537537289443,3.8420257595872,0.049983097207237,"N","Y"
"FPM_Time",30,600,36,600,228,30,29.7235416135919,0.17,0.173470796121919,88.2823985997227,30.0047419555319,92.1347410410862,3.85234244136355,0.0496765664680752,29.4430621105322,92.1347410410862,3.85234244136355,0.0496765664680752,0.174766440949882,92.1253657391728,3.84296713945017,0.0499550441151716,0.171740231022442,92.1253657391728,3.84296713945017,0.0499550441151716,"N","Y"
"FPM_Time",30,600,28,600,229,30,29.8952682426776,0.17,0.169662832462342,68.644316160602,30.2578678700501,72.4805055368191,3.83618937621712,0.0501573931936002,29.6186203424046,72.4805055368191,3.83618937621712,0.0501573931936002,0.17231222119744,72.4842339816616,3.8399178210596,0.0500459740978086,0.171318520919645,72.4842339816616,3.8399178210596,0.0500459740978086,"N","Y"
"FPM_Time",30,600,36,600,230,30,29.9242719870232,0.17,0.171666464020468,88.2569777126612,30.5330495117078,92.1029298147762,3.84595210211501,0.0498662022664536,29.4625904631369,92.1029298147762,3.84595210211501,0.0498662022664536,0.168566469963597,92.0973545890791,3.84037687641791,0.0500322739963798,0.167814112026379,92.0973545890791,3.84037687641791,0.0500322739963798,"N","Y"
"FPM_Time",30,600,25,600,231,30,29.6451067139299,0.17,0.173188567528922,61.2895677182838,30.5522946665327,65.1423672209449,3.85279950266111,0.0496630322230568,29.4440137868333,65.1423672209449,3.85279950266111,0.0496630322230568,0.167571354789725,65.1303931857801,3.84082546749631,0.050018890020468,0.166019422680488,65.1303931857801,3.84082546749631,0.050018890020468,"N","Y"
"FPM_Time",30,600,30,600,232,30,29.883580576587,0.17,0.169748650191016,73.5474867621888,30.3091428052271,77.3830910837946,3.83560432160579,0.0501749004703866,29.6148853616867,77.3830910837946,3.83560432160579,0.0501749004703866,0.17216109989623,77.3849400394154,3.83745327722664,0.0501195940303413,0.171845139623766,77.3849400394154,3.83745327722664,0.0501195940303413,"N","Y"
"FPM_Time",30,600,31,600,233,30,29.6944723295896,0.17,0.17340731627737,75.9990639411614,30.4631834403387,79.8433243261524,3.84426038499103,0.0499165325583826,29.4067810507491,79.8433243261524,3.84426038499103,0.0499165325583826,0.168343204794128,79.8399895349219,3.84092559376047,0.0500159032115645,0.167342229009768,79.8399895349219,3.84092559376047,0.0500159032115645,"N","Y"
"FPM_Time",30,600,31,600,234,30,29.5492944233048,0.17,0.173295621376057,75.9990654683935,30.541645043207,79.876866365345,3.87780089695154,0.0489286058474285,29.505650962713,79.876866365345,3.87780089695154,0.0489286058474285,0.169664610438447,79.8404392121769,3.84137374378338,0.0500025370156377,0.167409264658881,79.8404392121769,3.84137374378338,0.0500025370156377,"N","Y"
"FPM_Time",30,600,29,600,235,30,29.9010991179348,0.17,0.169618668626649,71.0958987238219,30.2082672892708,74.931763384702,3.83586466088009,0.0501671092349956,29.6159465975264,74.931763384702,3.83586466088009,0.0501671092349956,0.17256865582985,74.9350481795848,3.83914945576292,0.0500689141518973,0.171836345294619,74.9350481795848,3.83914945576292,0.0500689141518973,"N","Y"
"FPM_Time",30,600,33,600,236,30,29.6918308503202,0.17,0.173424880340776,80.9022301334923,30.4624791562069,84.7487031503931,3.84647301690077,0.0498507153246486,29.4072649195413,84.7487031503931,3.84647301690077,0.0498507153246486,0.174685137987031,84.7447261269493,3.84249599345702,0.0499690821717432,0.173468311376798,84.7447261269493,3.84249599345702,0.0499690821717432,"N","Y"
"FPM_Time",30,600,30,600,237,30,29.6783587276934,0.17,0.174014492681247,76.7754576177791,29.9180350552387,80.6299937896642,3.85453617188509,0.0496116424476331,29.4404403685241,80.6299937896642,3.85453617188509,0.0496116424476331,0.173754221419647,80.6168283217805,3.84137070400135,0.0500026276652464,0.172920010041108,80.6168283217805,3.84137070400135,0.0500026276652464,"N","N"
"FPM_Time",30,600,25,600,238,30,29.6287234181143,0.17,0.173241334960517,61.2895680185159,30.5535773299304,65.1640700926228,3.87450207410684,0.0490248497383773,29.4455490431815,65.1640700926228,3.87450207410684,0.0490248497383773,0.166393707650722,65.1298182411466,3.84025022263064,0.0500360534708212,0.166045705542843,65.1298182411466,3.84025022263064,0.0500360534708212,"N","Y"
"FPM_Time",30,600,32,600,239,30,29.7013153046405,0.17,0.173478203418675,78.4506467574694,30.2639793191918,82.3019783885448,3.85133163107537,0.0497065118592082,29.5658043357673,82.3019783885448,3.85133163107537,0.0497065118592082,0.169080707780421,82.2895028168274,3.83885605935799,0.0500776766267712,0.168602738963224,82.2895028168274,3.83885605935799,0.0500776766267712,"N","Y"
"FPM_Time",30,600,33,600,240,30,29.6739164783283,0.17,0.173580890344667,80.9022303230672,30.4444271434157,84.7487472676943,3.84651694462711,0.049849409573449,29.4031319439523,84.7487472676943,3.84651694462711,0.049849409573449,0.169105960878573,84.7422628965149,3.84003257344766,0.0500425490426569,0.167418137568383,84.7422628965149,3.84003257344766,0.0500425490426569,"N","Y"
"FPM_Time",30,600,27,600,241,30,29.6709364726861,0.17,0.174116156896837,70.1259440075953,29.9179846230309,73.9810010698976,3.85505706230229,0.0495962397336375,29.424909431081,73.9810010698976,3.85505706230229,0.0495962397336375,0.175380618293487,73.967414250687,3.84147024309172,0.049999659391485,0.172326216328369,73.967414250687,3.84147024309172,0.049999659391485,"N","N"
"FPM_Time",30,600,31,600,242,30,29.512574896212,0.17,0.174524921192158,75.9990653132418,30.1567162025102,79.8344167560392,3.83535144279742,0.0501824696588973,29.5741222775107,79.8344167560392,3.83535144279742,0.0501824696588973,0.170823775245978,79.8381806271528,3.83911531391099,0.0500699337372579,0.170177415979142,79.8381806271528,3.83911531391099,0.0500699337372579,"N","Y"
"FPM_Time",30,600,36,600,243,30,29.9388247558088,0.17,0.170772549052159,88.2569799395242,30.0197444371752,92.0900150142783,3.83303507475412,0.0502518595467212,29.5991181214066,92.0900150142783,3.83303507475412,0.0502518595467212,0.173874829518247,92.095557957605,3.83857801808075,0.0500859820061903,0.172551754873695,92.095557957605,3.83857801808075,0.0500859820061903,"N","Y"
"FPM_Time",30,600,32,600,244,30,30.1756473557087,0.17,0.170014357898814,78.4506465789574,30.4922876142641,82.2975994929364,3.84695291397902,0.0498364523478541,29.4207628892297,82.2975994929364,3.84695291397902,0.0498364523478541,0.17383359088652,82.2909943028653,3.84034772390797,0.0500331439094206,0.17299835842616,82.2909943028653,3.84034772390797,0.0500331439094206,"N","Y"
